country,year,iso_code,population,renewables_share_energy,fossil_share_energy,clean_share_elec,fossil_share_elec,transition_gap,carbon_intensity_elec,is_focus_country
Argentina,2019,ARG,44973469.0,11.41699504852295,86.31107330322266,30.975416660308838,69.02458190917969,-38.04916524887085,397.6199951171875,False
North Macedonia,2019,MKD,1897643.0,10.902691841125488,89.09730529785156,22.827939987182617,77.17206573486328,-54.344125747680664,700.1699829101562,False
Slovakia,2019,SVK,5450627.0,10.548754692077637,68.79341125488281,77.73839378356934,22.26161003112793,55.476783752441406,171.22000122070312,False
Pakistan,2019,PAK,230800908.0,10.43825626373291,87.21043395996094,36.13924551010132,63.86075973510742,-27.721514225006104,474.2999877929688,False
Lithuania,2019,LTU,2795057.0,10.43563461303711,89.56436920166016,73.95209503173828,26.04790496826172,47.90419006347656,170.66000366210938,False
Bulgaria,2019,BGR,6975466.0,10.380223274230955,70.07096099853516,55.009145736694336,44.990848541259766,10.01829719543457,438.7000122070313,False
Estonia,2019,EST,1326822.0,10.376287460327148,89.62371063232422,28.120895385742188,71.87910461425781,-43.758209228515625,509.8599853515625,False
United States,2019,USA,337790069.0,8.966625213623047,83.05303955078125,37.75917625427246,62.24082565307617,-24.48164939880371,439.4500122070313,True
Japan,2019,JPN,126699421.0,8.870975494384766,87.99147033691406,23.10960340499878,76.89038848876953,-53.78078508377075,528.489990234375,False
Indonesia,2019,IDN,272489381.0,8.612932205200195,91.38706970214844,16.2604923248291,83.739501953125,-67.4790096282959,693.8099975585938,False
Australia,2019,AUS,25482714.0,8.407210350036621,91.59278869628906,20.782249450683597,79.2177505493164,-58.43550109863281,670.0999755859375,False
India,2019,IND,1389030307.0,8.108067512512207,90.6812973022461,20.94117259979248,79.05882263183594,-58.11765003204346,718.3800048828125,True
Belgium,2019,BEL,11490623.0,7.769981861114502,77.5399169921875,67.93613052368164,32.063865661621094,35.87226486206055,156.5399932861328,False
Morocco,2019,MAR,36210907.0,7.10960865020752,92.89038848876952,19.78702163696289,80.21297454833984,-60.42595291137695,631.75,False
Thailand,2019,THA,71522264.0,6.950582027435303,93.0494155883789,14.862473487854004,85.13752746582031,-70.27505397796631,562.280029296875,False
Czechia,2019,CZE,10554872.0,6.743680477142334,77.49898529052734,47.0251989364624,52.97480010986328,-5.949601173400879,503.5,False
Poland,2019,POL,38225884.0,6.710374355316162,93.28962707519533,15.598577499389648,84.40142059326172,-68.80284309387207,771.6599731445312,False
Netherlands,2019,NLD,17537505.0,6.708576679229736,92.3409652709961,22.24906277656555,77.75093078613281,-55.50186800956726,410.0,False
Mexico,2019,MEX,125762978.0,6.641045570373535,92.13042449951172,19.934991359710693,80.06501007080078,-60.13001871109009,525.72998046875,False
Malaysia,2019,MYS,33440590.0,6.430762767791748,93.5692367553711,16.13445281982422,83.86554718017578,-67.73109436035156,626.0499877929688,False
Russia,2019,RUS,146533063.0,5.85522985458374,87.93292236328125,36.23899841308594,63.7609977722168,-27.52199935913086,440.0400085449219,False
Hungary,2019,HUN,9770346.0,5.631988048553467,79.62572479248047,61.23104190826417,38.76896286010742,22.462079048156745,266.0400085449219,False
Egypt,2019,EGY,107553159.0,4.638214111328125,95.36178588867188,9.767163276672363,90.23283386230467,-80.46567058563231,582.489990234375,False
Cyprus,2019,CYP,1286669.0,4.431946277618408,95.56805419921876,10.097086906433104,89.90291595458984,-79.80582904815674,596.1199951171875,False
Kazakhstan,2019,KAZ,19209556.0,3.4471077919006348,96.55289459228516,10.415101051330566,89.58489227294922,-79.16979122161865,839.4099731445312,False
Ukraine,2019,UKR,44957451.0,3.219956398010254,75.18289184570312,61.54794406890869,38.452056884765625,23.095887184143066,341.510009765625,False
Uzbekistan,2019,UZB,32964700.0,2.9595539569854736,97.04044342041016,10.179357528686523,89.82064056396484,-79.64128303527832,1119.260009765625,False
Israel,2019,ISR,8657466.0,2.9027321338653564,97.0972671508789,4.0439133644104,95.95609283447266,-91.91217947006226,638.969970703125,False
South Korea,2019,KOR,51767844.0,2.8068885803222656,86.8858642578125,30.490797519683834,69.50920104980469,-39.01840353012085,496.9700012207031,False
Iran,2019,IRN,87051649.0,2.640697717666626,96.87715911865234,13.020571708679201,86.97942352294922,-73.95885181427002,607.8200073242188,False
Taiwan,2019,TWN,23674137.0,2.6114068031311035,91.34756469726562,16.68976640701294,83.31023406982422,-66.62046766281128,649.0599975585938,False
Azerbaijan,2019,AZE,10110483.0,2.4512126445770264,97.54878997802734,6.8978800773620605,93.10211944580078,-86.20423936843872,667.8200073242188,False
South Africa,2019,ZAF,59587880.0,2.2399826049804688,95.5270538330078,10.274379253387451,89.72561645507812,-79.45123720169067,765.6500244140625,False
Iraq,2019,IRQ,41192172.0,1.981715559959412,98.0182876586914,4.357260704040527,95.64274597167967,-91.28548526763915,668.8699951171875,False
United Arab Emirates,2019,ARE,9377855.0,0.7439355850219727,99.25606536865234,2.643553733825684,97.3564453125,-94.71289157867432,660.0900268554688,False
Belarus,2019,BLR,9435415.0,0.7227649092674255,99.27723693847656,2.57043981552124,97.42955780029295,-94.85911798477171,498.760009765625,False
Bangladesh,2019,BGD,164913060.0,0.6395677924156189,99.36043548583984,1.3981906175613403,98.601806640625,-97.20361602306366,675.239990234375,False
Singapore,2019,SGP,5669562.0,0.2932596802711487,99.7067413330078,2.789065361022949,97.2109375,-94.42187213897705,506.1000061035156,False
Algeria,2019,DZA,43294551.0,0.2770384550094604,99.72296142578124,1.066045880317688,98.93395233154295,-97.86790645122527,632.77001953125,False
Hong Kong,2019,HKG,7485817.0,0.2529153525829315,99.74708557128906,0.4331348240375519,99.56686401367188,-99.13372918963432,776.6699829101562,False
Qatar,2019,QAT,2797927.0,0.0663234964013099,99.93367767333984,0.2599999904632568,99.73999786376952,-99.47999787330626,602.7999877929688,False
Kuwait,2019,KWT,4442201.0,0.0347549580037593,99.96524810791016,0.1332622617483139,99.86673736572266,-99.73347510397434,649.52001953125,False
Saudi Arabia,2019,SAU,30472809.0,0.0177201610058546,99.9822769165039,0.0581164993345737,99.94188690185548,-99.88377040252091,701.7000122070312,False
Oman,2019,OMN,4591248.0,0.0167411733418703,99.98326110839844,0.1542813032865524,99.8457260131836,-99.69144470989704,566.469970703125,False
Trinidad and Tobago,2019,TTO,1484898.0,0.0079316077753901,99.9920654296875,0.1086956486105918,99.89130401611328,-99.78260836750269,681.52001953125,False
Turkmenistan,2019,TKM,6803943.0,0.0071389814838767,99.99285888671876,0.0,100.0,-100.0,1306.6700439453125,False
Norway,2020,NOR,5379275.0,70.96290588378906,29.037094116210938,98.5160675048828,1.4839293956756592,97.03213810920714,30.38999938964844,True
Sweden,2020,SWE,10353682.0,51.05582809448242,28.042049407958984,98.51020050048828,1.489803433418274,97.02039706707001,38.709999084472656,True
Brazil,2020,BRA,208660845.0,47.11575698852539,51.84688568115234,85.40141940116882,14.5985746383667,70.80284476280212,133.36000061035156,True
New Zealand,2020,NZL,5069895.0,39.27529144287109,60.724708557128906,80.9227294921875,19.077280044555664,61.845449447631836,142.10000610351562,False
Austria,2020,AUT,8921402.0,36.87993621826172,63.12006378173828,80.27230072021484,19.727693557739254,60.544607162475586,133.39999389648438,False
Switzerland,2020,CHE,8640582.0,35.59849166870117,45.60362243652344,97.2696762084961,2.730325698852539,94.53935050964355,36.650001525878906,False
Denmark,2020,DNK,5831529.0,34.672489166259766,65.3275146484375,82.05038452148438,17.949615478515625,64.10076904296875,188.94000244140625,True
Ecuador,2020,ECU,17546058.0,34.62364196777344,65.37635803222656,79.64205932617188,20.357940673828125,59.28411865234375,159.47999572753906,False
Finland,2020,FIN,5529616.0,32.5881462097168,48.74965286254883,85.52859878540039,14.471405029296877,71.05719375610352,130.27000427246094,False
Venezuela,2020,VEN,28444080.0,32.08118438720703,67.91881561279297,77.6797866821289,22.320207595825195,55.35957908630371,184.57000732421875,False
Peru,2020,PER,32838577.0,31.1131591796875,68.8868408203125,63.483673095703125,36.51632308959961,26.967350006103516,239.6699981689453,False
Portugal,2020,PRT,10370519.0,30.63494300842285,69.36505889892578,58.59116744995117,41.408836364746094,17.182331085205078,248.3000030517578,False
Canada,2020,CAN,38171903.0,29.457256317138672,64.14308166503906,81.46183109283447,18.53816795349121,62.92366313934326,161.69000244140625,False
Colombia,2020,COL,50629997.0,27.11065673828125,72.88934326171875,65.32476043701172,34.67523956298828,30.649520874023438,271.25,False
Croatia,2020,HRV,3953956.0,25.03313446044922,74.96686553955078,64.6258544921875,35.374149322509766,29.251705169677734,226.75999450683597,False
Latvia,2020,LVA,1901119.0,24.89365577697754,75.1063461303711,63.63636779785156,36.3636360168457,27.27273178100586,176.57000732421875,False
Chile,2020,CHL,19370621.0,24.87366485595703,75.12633514404297,48.44460678100586,51.55539321899414,-3.1107864379882812,436.8299865722656,False
Spain,2020,ESP,47679482.0,21.929208755493164,67.80819702148438,66.32365989685059,33.67633819580078,32.647321701049805,199.1000061035156,False
Ireland,2020,IRL,4982602.0,20.819122314453125,79.18087768554688,42.10197067260742,57.89803314208984,-15.796062469482415,292.7699890136719,True
Germany,2020,DEU,83628711.0,20.017168045043945,75.38958740234375,55.73357105255127,44.26643371582031,11.467137336730957,355.6099853515625,True
Slovenia,2020,SVN,2102421.0,19.778379440307617,59.61441040039063,70.63351058959961,29.36648941040039,41.26702117919922,277.0899963378906,False
Italy,2020,ITA,59912763.0,19.3994140625,80.6005859375,42.23113250732422,57.76886749267578,-15.537734985351562,334.20001220703125,False
United Kingdom,2020,GBR,67351860.0,19.06827163696289,74.61165618896484,59.255565643310554,40.744441986083984,18.51112365722657,242.5399932861328,True
Romania,2020,ROU,19392467.0,18.11705780029297,74.12828826904297,65.35048294067383,34.64952087402344,30.70096206665039,277.8500061035156,False
Turkey,2020,TUR,86091691.0,18.10261344909668,81.89738464355469,42.16225051879883,57.83774948120117,-15.675498962402344,482.4500122070313,False
Vietnam,2020,VNM,98079196.0,17.27617073059082,82.72383117675781,34.81557083129883,65.1844253540039,-30.368854522705078,528.4400024414062,False
Greece,2020,GRC,10699370.0,16.784912109375,83.215087890625,36.93959045410156,63.06040954589844,-26.120819091796875,423.0700073242188,False
Estonia,2020,EST,1329675.0,15.351765632629396,84.64823150634766,48.84868621826172,51.15131378173828,-2.3026275634765625,404.6099853515625,False
Sri Lanka,2020,LKA,22561808.0,14.889630317687988,85.11036682128906,35.53668975830078,64.46331024169922,-28.926620483398438,513.0399780273438,False
France,2020,FRA,65905273.0,13.971604347229004,49.73998641967773,90.82218933105469,9.177809715270996,81.64437961578369,59.08000183105469,False
North Macedonia,2020,MKD,1872021.0,13.396245956420898,86.60375213623047,27.715354919433597,72.28463745117188,-44.56928253173828,623.5999755859375,False
China,2020,CHN,1426106093.0,13.395745277404783,84.40662384033203,32.79582357406616,67.20417785644531,-34.40835428237915,606.2899780273438,True
Philippines,2020,PHL,112081270.0,12.82675552368164,87.17324829101562,21.22850227355957,78.77149963378906,-57.54299736022949,598.8200073242188,False
Argentina,2020,ARG,45191960.0,11.833356857299805,85.28540802001953,32.23866033554077,67.76133728027344,-35.522676944732666,394.7000122070313,False
Pakistan,2020,PAK,235001745.0,11.468368530273438,86.05559539794922,34.77779150009155,65.22220611572266,-30.444414615631104,482.55999755859375,False
Lithuania,2020,LTU,2795766.0,11.356285095214844,88.64371490478516,54.680850982666016,45.31915283203125,9.361698150634766,231.9199981689453,False
Bulgaria,2020,BGR,6933656.0,11.121899604797363,67.66351318359375,60.03985786437988,39.96014404296875,20.079713821411133,383.9100036621094,False
Slovakia,2020,SVK,5455028.0,11.039277076721191,67.70587158203125,78.18309020996094,21.8169059753418,56.36618423461914,158.5399932861328,False
Indonesia,2020,IDN,274814861.0,10.643528938293455,89.3564682006836,18.12418556213379,81.87580871582031,-63.75162315368652,685.1500244140625,False
Japan,2020,JPN,126304533.0,10.457499504089355,87.32939147949219,23.345497608184814,76.65449523925781,-53.308997631073,527.75,False
Belgium,2020,BEL,11540102.0,10.456639289855955,76.6401138305664,65.55669021606445,34.44330978393555,31.113380432128906,166.61000061035156,False
Australia,2020,AUS,25743787.0,10.292229652404783,89.70777130126953,24.242881774902344,75.75711822509766,-51.51423645019531,642.3200073242188,False
United States,2020,USA,339436156.0,10.12306022644043,81.48905181884766,39.8518009185791,60.148197174072266,-20.296396255493164,411.7300109863281,True
Netherlands,2020,NLD,17636732.0,9.734892845153809,89.24028778076172,30.190226793289185,69.80977630615234,-39.61954951286316,342.8999938964844,False
India,2020,IND,1402617694.0,8.892712593078613,89.84748077392578,22.235307216644287,77.76469421386719,-55.5293869972229,705.8800048828125,True
Mexico,2020,MEX,126799053.0,8.668187141418457,89.99392700195312,24.72907018661499,75.27092742919922,-50.54185724258423,484.0499877929688,False
Poland,2020,POL,38171005.0,7.663285255432129,92.3367156982422,17.963729858398438,82.03627014160156,-64.07254028320312,738.280029296875,False
Czechia,2020,CZE,10550129.0,7.538556575775146,75.59774780273438,50.411988258361816,49.588016510009766,0.8239717483520508,460.1799926757813,False
Malaysia,2020,MYS,33889554.0,7.174838542938232,92.82516479492188,17.579450607299805,82.4205551147461,-64.84110450744629,633.7000122070312,False
Morocco,2020,MAR,36584208.0,7.141504764556885,92.8584976196289,19.17525863647461,80.82474517822266,-61.64948654174805,645.6199951171875,False
Thailand,2020,THA,71641484.0,6.969916343688965,93.03008270263672,14.21124267578125,85.78875732421875,-71.5775146484375,570.489990234375,False
Hungary,2020,HUN,9749459.0,6.806508541107178,78.44819641113281,61.7983980178833,38.20160675048828,23.59679126739502,257.45001220703125,False
Russia,2020,RUS,146371295.0,6.678781032562256,86.68297576904297,39.81500053405762,60.18499755859375,-20.369997024536133,417.6499938964844,False
Cyprus,2020,CYP,1302250.0,6.387985229492188,93.6120147705078,12.371134757995604,87.62886810302734,-75.25773334503174,581.4400024414062,False
Egypt,2020,EGY,109315118.0,5.968183994293213,94.03181457519533,11.963746070861816,88.03624725341797,-76.07250118255615,569.0800170898438,False
Ukraine,2020,UKR,44680008.0,4.707267761230469,74.66094970703125,63.02862358093262,36.971378326416016,26.0572452545166,325.3900146484375,False
Israel,2020,ISR,8800380.0,4.0240325927734375,95.97596740722656,5.391473770141602,94.60853576660156,-89.21706199645996,619.8099975585938,False
Kazakhstan,2020,KAZ,19482116.0,4.014204025268555,95.9857940673828,10.990427017211914,89.00956726074219,-78.01914024353027,835.8800048828125,False
South Korea,2020,KOR,51858481.0,3.4662952423095703,84.81975555419922,34.755939960479736,65.24406433105469,-30.48812437057495,457.6300048828125,False
Taiwan,2020,TWN,23663461.0,2.6757972240448,91.2859344482422,16.014858722686768,83.98514556884766,-67.97028684616089,648.0599975585938,False
South Africa,2020,ZAF,60562374.0,2.582289695739746,95.66731262207033,9.976613521575928,90.02338409423828,-80.04677057266235,766.97998046875,False
Uzbekistan,2020,UZB,33586373.0,2.293123960494995,97.70687866210938,7.53043794631958,92.46956634521484,-84.93912839889526,1149.1099853515625,False
Iraq,2020,IRQ,42116602.0,1.88667905330658,98.11331939697266,3.876365900039673,96.1236343383789,-92.24726843833923,674.1799926757812,False
Iran,2020,IRN,87723448.0,1.8023287057876587,97.7402572631836,9.270188212394714,90.72982025146484,-81.45963203907013,632.8099975585938,False
Azerbaijan,2020,AZE,10181736.0,1.7904454469680786,98.20955657958984,5.126214027404785,94.87378692626952,-89.74757289886473,680.0,False
United Arab Emirates,2020,ARE,9448529.0,1.0817803144454956,98.5788345336914,4.959580421447754,95.04042053222656,-90.08084011077881,645.6900024414062,False
Belarus,2020,BLR,9350943.0,0.9433614611625672,98.76522827148438,4.385054409503937,95.61493682861328,-91.22988241910934,498.7000122070313,False
Bangladesh,2020,BGD,166298024.0,0.6528986692428589,99.34709930419922,1.4626725912094116,98.5373306274414,-97.074658036232,678.9099731445312,False
Hong Kong,2020,HKG,7490240.0,0.4620958566665649,99.53790283203124,0.5531295537948608,99.4468765258789,-98.89374697208405,684.1300048828125,False
Singapore,2020,SGP,5620151.0,0.3141159415245056,99.68588256835938,2.807612657546997,97.19239044189452,-94.38477778434752,504.6199951171875,False
Algeria,2020,DZA,44042094.0,0.2825045883655548,99.71749877929688,1.1087312698364258,98.89126586914062,-97.7825345993042,632.6099853515625,False
Oman,2020,OMN,4522502.0,0.109249547123909,99.8907470703125,0.8022774457931519,99.1977310180664,-98.39545357227325,563.6699829101562,False
Qatar,2020,QAT,2803375.0,0.0858310014009475,99.91416931152344,0.2834008038043976,99.71659088134766,-99.43319007754326,602.6300048828125,False
Saudi Arabia,2020,SAU,30991206.0,0.0783630460500717,99.92163848876952,0.2415332198143005,99.75846862792967,-99.51693540811537,701.8599853515625,False
Kuwait,2020,KWT,4400146.0,0.0373400673270225,99.96266174316406,0.1205787807703018,99.87942504882812,-99.75884626805782,650.1900024414062,False
Trinidad and Tobago,2020,TTO,1481026.0,0.0091202510520815,99.99088287353516,0.1083423644304275,99.89166259765624,-99.78332023322581,681.469970703125,False
Turkmenistan,2020,TKM,6949915.0,0.0056366259232163,99.9943618774414,0.0,100.0,-100.0,1306.6800537109375,False
Norway,2021,NOR,5408082.0,71.30542755126953,28.69457626342773,99.31903076171876,0.6809648275375366,98.63806593418123,26.920000076293945,True
Sweden,2021,SWE,10416134.0,50.009986877441406,28.76150131225586,98.21865272521973,1.7813482284545898,96.43730449676514,41.7400016784668,True
Brazil,2021,BRA,209550291.0,43.67330932617188,55.294044494628906,79.61151242256165,20.38848304748535,59.223029375076294,168.07000732421875,True
New Zealand,2021,NZL,5107694.0,40.31645584106445,59.68354415893555,81.72216033935547,18.277841567993164,63.444318771362305,144.88999938964844,False
Denmark,2021,DNK,5856774.0,38.80950927734375,61.19049072265625,79.28311920166016,20.716890335083008,58.56622886657715,222.97000122070312,True
Switzerland,2021,CHE,8707019.0,37.27571868896485,46.59634399414063,97.27373123168945,2.726263999938965,94.54746723175049,38.52000045776367,False
Finland,2021,FIN,5541069.0,35.035980224609375,46.49790573120117,85.67466354370117,14.325336456298828,71.34932708740234,135.6300048828125,False
Austria,2021,AUT,8967053.0,34.63812255859375,65.36187744140625,79.10917663574219,20.89082145690918,58.21835517883301,135.4199981689453,False
Portugal,2021,PRT,10390957.0,32.196685791015625,67.80331420898438,64.07964324951172,35.92035675048828,28.159286499023438,210.47999572753903,False
Ecuador,2021,ECU,17682454.0,31.037851333618164,68.96215057373047,81.19551849365234,18.80448341369629,62.391035079956055,149.1300048828125,False
Colombia,2021,COL,51188174.0,29.665802001953125,70.33419799804688,75.07112884521484,24.92887687683105,50.14225196838379,195.8300018310547,False
Canada,2021,CAN,38454058.0,29.11310386657715,64.91148376464844,80.83537578582764,19.16462135314941,61.67075443267822,165.3699951171875,False
Croatia,2021,HRV,3924607.0,28.68254280090332,71.31745910644531,69.68894958496094,30.31105232238769,39.37789726257324,210.4600067138672,False
Peru,2021,PER,33155883.0,28.608381271362305,71.39161682128906,61.57220458984375,38.42779159545898,23.144412994384773,250.9199981689453,False
Venezuela,2021,VEN,28237830.0,28.157299041748047,71.84269714355469,79.2354965209961,20.76449966430664,58.47099685668945,174.24000549316406,False
Latvia,2021,LVA,1885593.0,24.165040969848636,75.8349609375,63.58974456787109,36.41025924682617,27.179485321044915,176.07000732421875,False
Chile,2021,CHL,19456323.0,23.42108154296875,76.57891845703125,49.431884765625,50.568119049072266,-1.1362342834472656,425.4599914550781,False
Spain,2021,ESP,47735670.0,22.27165031433105,68.50476837158203,67.3351821899414,32.66482162475586,34.67036056518555,193.5399932861328,False
Vietnam,2021,VNM,98935101.0,22.16009521484375,77.83990478515625,42.77434158325195,57.22566223144531,-14.45132064819336,475.05999755859375,False
Sri Lanka,2021,LKA,22700377.0,21.0046329498291,78.99536895751953,49.371429443359375,50.62857055664063,-1.257141113281257,418.2900085449219,False
Slovenia,2021,SVN,2113495.0,19.610496520996094,61.77369689941406,71.52020263671875,28.479795455932617,43.04040718078613,269.3999938964844,False
Greece,2021,GRC,10579561.0,19.19955444335937,80.80044555664062,40.80014419555664,59.199851989746094,-18.399707794189453,383.1099853515625,False
Romania,2021,ROU,19248159.0,18.153148651123047,74.63670349121094,64.24180221557617,35.75819778442383,28.483604431152344,289.9599914550781,False
Germany,2021,DEU,83697080.0,18.08249855041504,77.13961791992188,52.11028957366943,47.88970947265625,4.2205801010131765,394.6400146484375,True
Italy,2021,ITA,59729353.0,18.013944625854492,81.98605346679688,40.74748992919922,59.25251770019531,-18.505027770996094,339.1000061035156,False
Ireland,2021,IRL,5028428.0,17.79856300354004,82.2014389038086,36.73210906982422,63.26789093017578,-26.535781860351562,353.7099914550781,True
United Kingdom,2021,GBR,67668788.0,17.48206901550293,76.76358032226562,54.754791259765625,45.245208740234375,9.50958251953125,267.1000061035156,True
Turkey,2021,TUR,86686254.0,15.696240425109863,84.30375671386719,35.400146484375,64.599853515625,-29.19970703125,500.6099853515625,False
North Macedonia,2021,MKD,1851109.0,14.34812355041504,85.6518783569336,29.83724975585937,70.16275024414062,-40.32550048828125,562.3900146484375,False
Estonia,2021,EST,1331750.0,14.29714012145996,85.7028579711914,39.91654968261719,60.08345031738281,-20.166900634765625,450.6300048828125,False
China,2021,CHN,1426437269.0,14.195034980773926,83.49581146240234,33.468632221221924,66.5313720703125,-33.062739849090576,599.0499877929688,True
Bulgaria,2021,BGR,6877222.0,13.23141384124756,68.28784942626953,56.755611419677734,43.244388580322266,13.511222839355469,415.2900085449219,False
Philippines,2021,PHL,113100947.0,12.94776439666748,87.05223846435547,22.12765884399414,77.8723373413086,-55.74467849731445,599.6199951171875,False
France,2021,FRA,66083547.0,12.914198875427246,50.61077117919922,91.1231861114502,8.876814842224121,82.24637126922607,59.79999923706055,False
Australia,2021,AUS,25956417.0,12.282586097717283,87.71741485595703,28.89137840270996,71.10861206054688,-42.217233657836914,605.9099731445312,False
Lithuania,2021,LTU,2794490.0,12.01100254058838,87.98899841308594,60.93022537231445,39.06976318359375,21.860462188720703,220.92999267578125,False
Netherlands,2021,NLD,17730565.0,11.4828519821167,87.583251953125,36.57284665107727,63.427154541015625,-26.854307889938354,352.239990234375,False
Indonesia,2021,IDN,276758056.0,11.07604694366455,88.9239501953125,18.16653823852539,81.83346557617188,-63.666927337646484,684.4099731445312,False
Argentina,2021,ARG,45312282.0,10.947453498840332,86.39404296875,30.825988769531246,69.17401885986328,-38.34803009033203,406.989990234375,False
Japan,2021,JPN,125679342.0,10.814117431640623,86.16989135742188,26.03342008590698,73.9665756225586,-47.93315553665161,514.489990234375,False
Slovakia,2021,SVK,5442766.0,10.21347427368164,69.77294921875,75.75757217407227,24.24242210388184,51.51515007019043,167.33999633789062,False
United States,2021,USA,340161438.0,10.115880966186523,82.0498046875,39.51324462890625,60.48675155639648,-20.973506927490227,423.7799987792969,True
Pakistan,2021,PAK,239477805.0,9.92747688293457,86.42150115966797,37.039560317993164,62.9604377746582,-25.92087745666504,461.0299987792969,False
Mexico,2021,MEX,127648151.0,9.537885665893556,89.12051391601562,28.610121250152588,71.38987731933594,-42.77975606918335,456.25,False
Belgium,2021,BEL,11570843.0,9.202281951904297,73.88199615478516,73.52112770080566,26.478872299194336,47.04225540161133,131.7899932861328,False
India,2021,IND,1414203896.0,8.656782150268555,90.20402526855467,21.622151136398315,78.37785339355469,-56.75570225715637,713.510009765625,True
Hungary,2021,HUN,9707848.0,7.724250316619873,78.32614135742188,63.43490409851074,36.56509780883789,26.86980628967285,238.5,False
Malaysia,2021,MYS,34282404.0,7.645544052124023,92.35445404052734,19.251182556152344,80.74880981445312,-61.49762725830078,611.4400024414062,False
Poland,2021,POL,38040303.0,7.598723411560059,92.40127563476562,17.09267807006836,82.9073257446289,-65.81464767456055,756.3599853515625,False
Cyprus,2021,CYP,1317311.0,7.387552738189697,92.6124496459961,15.234375,84.76563262939453,-69.53125762939453,564.4500122070312,False
Czechia,2021,CZE,10530683.0,7.275116920471191,76.404052734375,49.450154304504395,50.549842834472656,-1.0996885299682617,471.7900085449219,False
Morocco,2021,MAR,36954443.0,7.12645435333252,92.87354278564452,19.806297302246094,80.1937026977539,-60.38740539550781,639.9500122070312,False
Thailand,2021,THA,71727338.0,7.034392833709717,92.96560668945312,15.009072303771973,84.99092864990234,-69.98185634613037,566.0599975585938,False
Russia,2021,RUS,145836172.0,6.586403846740723,86.80380249023438,38.25438690185547,61.74562072753906,-23.491233825683594,426.80999755859375,False
Egypt,2021,EGY,110957005.0,5.907510280609131,94.09249114990234,12.09577465057373,87.90422821044922,-75.80845355987549,568.0599975585938,False
Ukraine,2021,UKR,44298642.0,5.89018440246582,71.21835327148438,68.95934295654297,31.0406551361084,37.91868782043457,279.4700012207031,False
Israel,2021,ISR,8942925.0,4.888744831085205,95.11125183105467,6.657552719116211,93.34244537353516,-86.68489265441895,603.6900024414062,False
South Korea,2021,KOR,51848401.0,3.8773114681243896,85.18961334228516,33.91305685043335,66.0869369506836,-32.173880100250244,459.4599914550781,False
Kazakhstan,2021,KAZ,19743607.0,3.779671907424927,96.22032928466795,10.940215110778809,89.05978393554688,-78.11956882476807,833.25,False
South Africa,2021,ZAF,61502602.0,3.247384548187256,94.58261108398438,12.360884189605713,87.63912200927734,-75.27823781967163,744.52001953125,False
Taiwan,2021,TWN,23558330.0,2.931974172592163,92.06039428710938,14.950349330902101,85.04965209960938,-70.09930276870728,652.0999755859375,False
Uzbekistan,2021,UZB,34243696.0,2.167122840881348,97.83287811279295,7.0268754959106445,92.9731216430664,-85.94624614715576,1150.47998046875,False
Azerbaijan,2021,AZE,10234372.0,1.9303348064422607,98.06966400146484,5.469593048095703,94.53040313720705,-89.06081008911134,676.1400146484375,False
Iraq,2021,IRQ,43071208.0,1.483875751495361,98.51612091064452,3.096463680267334,96.9035415649414,-93.80707788467407,677.739990234375,False
United Arab Emirates,2021,ARE,9789055.0,1.2428938150405884,96.6604232788086,11.271385192871094,88.7286148071289,-77.45722961425781,605.2999877929688,False
Iran,2021,IRN,88455490.0,1.1396211385726929,98.60211944580078,5.370219826698303,94.62977600097656,-89.25955617427826,659.8300170898438,False
Belarus,2021,BLR,9251368.0,1.106414794921875,94.33470916748048,17.090909957885742,82.90909576416016,-65.81818580627441,433.2099914550781,False
Bangladesh,2021,BGD,167658855.0,0.6705762147903442,99.32942199707033,1.4113956689834597,98.58860778808594,-97.17721211910248,679.0399780273438,False
Hong Kong,2021,HKG,7484604.0,0.6541301012039185,99.34587097167967,0.7178354263305664,99.28215789794922,-98.56432247161865,691.6099853515625,False
Oman,2021,OMN,4500429.0,0.4964174926280975,99.50358581542967,1.9129602909088133,98.08704376220705,-96.17408347129823,557.8699951171875,False
Singapore,2021,SGP,5546291.0,0.3376918137073517,99.6623077392578,2.9037461280822754,97.09625244140624,-94.19250631332396,506.1799926757813,False
Algeria,2021,DZA,44761099.0,0.2380471229553222,99.76195526123048,0.946261703968048,99.05374145507812,-98.10747975111008,633.530029296875,False
Kuwait,2021,KWT,4360748.0,0.1113119572401046,99.88868713378906,0.2599009573459625,99.7400894165039,-99.48018845915794,649.6300048828125,False
Saudi Arabia,2021,SAU,31328374.0,0.0825920775532722,99.91740417480467,0.2544853091239929,99.74551391601562,-99.49102860689163,702.4299926757812,False
Qatar,2021,QAT,2814988.0,0.0809046030044555,99.91909790039062,0.2896312177181244,99.71036529541016,-99.42073407769203,602.4299926757812,False
Trinidad and Tobago,2021,TTO,1487715.0,0.0088990908116102,99.99110412597656,0.1078748553991317,99.89212036132812,-99.784245505929,681.77001953125,False
Turkmenistan,2021,TKM,7092042.0,0.005598412360996,99.99440002441406,0.0352112688124179,99.96479034423828,-99.92957907542586,1305.989990234375,False
Norway,2022,NOR,5456796.0,69.64840698242188,30.351593017578125,98.64530181884766,1.3546967506408691,97.29060506820679,29.63999938964844,True
Sweden,2022,SWE,10487335.0,52.433502197265625,26.39167213439941,98.33574295043945,1.6642589569091797,96.67148399353027,41.02999877929688,True
